Student ID,Message,Time,Link to message,student discord name,student discord ID
0,Awesome! I like 3 too!,07/07/2022 08:20:36,https://discord.com/channels/994167372090966016/994167372942413906/994518284500217936,Robo-Joey,994062571265073172
0,"Hi, I am a bot written in python by Johannes (Joey) Nicholas <@282428409685213184>. 
Joey takes all responsibility for my actions. 
Contact: johannes.nicholas@utas.edu.au. 
View my source code: https://github.com/JohannesNicholas/RoboJoey",07/07/2022 12:22:57,https://discord.com/channels/994167372090966016/994167372942413906/994579272847077376,Robo-Joey,994062571265073172
0,"Hi, I am a bot written in python by Johannes (Joey) Nicholas <@282428409685213184>. 
Joey takes all responsibility for my actions. 
Contact: johannes.nicholas@utas.edu.au. 
View my source code: https://github.com/JohannesNicholas/RoboJoey",07/07/2022 12:23:40,https://discord.com/channels/994167372090966016/994167372942413906/994579456695996518,Robo-Joey,994062571265073172
0,Poll:,07/07/2022 12:26:18,https://discord.com/channels/994167372090966016/994167372942413906/994580117475053568,Robo-Joey,994062571265073172
0,Awesome! I like no too!,07/07/2022 12:26:23,https://discord.com/channels/994167372090966016/994167372942413906/994580137213431808,Robo-Joey,994062571265073172
0,Awesome! I like yes too!,07/07/2022 12:26:26,https://discord.com/channels/994167372090966016/994167372942413906/994580152170315886,Robo-Joey,994062571265073172
0,Poll:,07/07/2022 12:34:13,https://discord.com/channels/994167372090966016/994167372942413906/994582109555527790,Robo-Joey,994062571265073172
0,Awesome! I like no too!,07/07/2022 12:34:17,https://discord.com/channels/994167372090966016/994167372942413906/994582125128994816,Robo-Joey,994062571265073172
0,Awesome! I like yes too!,07/07/2022 12:35:39,https://discord.com/channels/994167372090966016/994167372942413906/994582472518021151,Robo-Joey,994062571265073172
0,Awesome! I like no too!,07/07/2022 12:35:41,https://discord.com/channels/994167372090966016/994167372942413906/994582478666870944,Robo-Joey,994062571265073172
0,Poll:,07/07/2022 12:48:05,https://discord.com/channels/994167372090966016/994167372942413906/994585600013385750,Robo-Joey,994062571265073172
0,Awesome! I like  c too!,07/07/2022 12:48:08,https://discord.com/channels/994167372090966016/994167372942413906/994585614332739675,Robo-Joey,994062571265073172
0,Awesome! I like  b too!,07/07/2022 12:48:10,https://discord.com/channels/994167372090966016/994167372942413906/994585620682919997,Robo-Joey,994062571265073172
0,Awesome! I like a too!,07/07/2022 12:48:13,https://discord.com/channels/994167372090966016/994167372942413906/994585634935164998,Robo-Joey,994062571265073172
0,Poll:,07/07/2022 12:49:03,https://discord.com/channels/994167372090966016/994167372942413906/994585841940828200,Robo-Joey,994062571265073172
0,Poll:,07/07/2022 12:49:47,https://discord.com/channels/994167372090966016/994167372942413906/994586029141020672,Robo-Joey,994062571265073172
0,Awesome! I like 🙋‍♂️🙋‍♂️🙋‍♂️🙋‍♂️🙋‍♂️ too!,07/07/2022 12:49:52,https://discord.com/channels/994167372090966016/994167372942413906/994586048518692954,Robo-Joey,994062571265073172
0,Awesome! I like 📣📣📣📣 too!,07/07/2022 12:49:55,https://discord.com/channels/994167372090966016/994167372942413906/994586062255046736,Robo-Joey,994062571265073172
0,Poll:,07/07/2022 12:52:20,https://discord.com/channels/994167372090966016/994167372942413906/994586667459563570,Robo-Joey,994062571265073172
0,Awesome! I like 👍  test too!,07/07/2022 12:52:23,https://discord.com/channels/994167372090966016/994167372942413906/994586682680688700,Robo-Joey,994062571265073172
0,Poll:,07/07/2022 12:52:43,https://discord.com/channels/994167372090966016/994167372942413906/994586767875383348,Robo-Joey,994062571265073172
0,Poll:,07/07/2022 12:53:21,https://discord.com/channels/994167372090966016/994167372942413906/994586924863991919,Robo-Joey,994062571265073172
0,Awesome! I like 📣 test:1234 too!,07/07/2022 12:53:30,https://discord.com/channels/994167372090966016/994167372942413906/994586962113601630,Robo-Joey,994062571265073172
0,"Hi, I am a bot written in python by Johannes (Joey) Nicholas <@282428409685213184>. 
Joey takes all responsibility for my actions. 
Contact: johannes.nicholas@utas.edu.au. 
View my source code: https://github.com/JohannesNicholas/RoboJoey",07/07/2022 13:03:17,https://discord.com/channels/994167372090966016/994167372942413906/994589425956827277,Robo-Joey,994062571265073172
0,"Hi, I am a bot written in python by Johannes (Joey) Nicholas <@282428409685213184>. 
Joey takes all responsibility for my actions. 
Contact: johannes.nicholas@utas.edu.au. 
View my source code: https://github.com/JohannesNicholas/RoboJoey",07/07/2022 13:10:31,https://discord.com/channels/994167372090966016/994167372942413906/994591245626265630,Robo-Joey,994062571265073172
0,"Hi, I am a bot written in python by Johannes (Joey) Nicholas <@282428409685213184>. 
Joey takes all responsibility for my actions. 
Contact: johannes.nicholas@utas.edu.au. 
View my source code: https://github.com/JohannesNicholas/RoboJoey",07/07/2022 13:13:43,https://discord.com/channels/994167372090966016/994167372942413906/994592051528204408,Robo-Joey,994062571265073172
0,Poll:,07/07/2022 13:16:58,https://discord.com/channels/994167372090966016/994167372942413906/994592868226314240,Robo-Joey,994062571265073172
0,Awesome! I like no too!,07/07/2022 13:17:01,https://discord.com/channels/994167372090966016/994167372942413906/994592882755375115,Robo-Joey,994062571265073172
0,Awesome! I like yes too!,07/07/2022 13:17:04,https://discord.com/channels/994167372090966016/994167372942413906/994592893085945966,Robo-Joey,994062571265073172
0,Poll:,07/07/2022 13:19:40,https://discord.com/channels/994167372090966016/994167372942413906/994593547334459434,Robo-Joey,994062571265073172
0,Awesome! I like c too!,07/07/2022 13:19:50,https://discord.com/channels/994167372090966016/994167372942413906/994593590133133312,Robo-Joey,994062571265073172
0,Awesome! I like a too!,07/07/2022 13:20:39,https://discord.com/channels/994167372090966016/994167372942413906/994593797038153729,Robo-Joey,994062571265073172
0,Awesome! I like b too!,07/07/2022 13:20:43,https://discord.com/channels/994167372090966016/994167372942413906/994593813639204914,Robo-Joey,994062571265073172
0,Awesome! I like c too!,07/07/2022 13:20:45,https://discord.com/channels/994167372090966016/994167372942413906/994593822409502752,Robo-Joey,994062571265073172
0,Poll:,07/07/2022 13:27:05,https://discord.com/channels/994167372090966016/994167372942413906/994595416064663623,Robo-Joey,994062571265073172
0,Poll:,07/07/2022 13:29:30,https://discord.com/channels/994167372090966016/994167372942413906/994596022892380190,Robo-Joey,994062571265073172
0,Poll:,07/07/2022 13:33:29,https://discord.com/channels/994167372090966016/994167372942413906/994597025737883729,Robo-Joey,994062571265073172
0,Awesome! I like ab too!,07/07/2022 13:33:32,https://discord.com/channels/994167372090966016/994167372942413906/994597039243538442,Robo-Joey,994062571265073172
0,Awesome! I like cd too!,07/07/2022 13:33:34,https://discord.com/channels/994167372090966016/994167372942413906/994597045841182732,Robo-Joey,994062571265073172
0,Poll:,07/07/2022 13:38:21,https://discord.com/channels/994167372090966016/994167372942413906/994598251695185920,Robo-Joey,994062571265073172
0,Poll:,07/07/2022 13:42:07,https://discord.com/channels/994167372090966016/994167372942413906/994599196558635009,Robo-Joey,994062571265073172
0,Poll:,07/07/2022 13:44:03,https://discord.com/channels/994167372090966016/994167372942413906/994599682493915238,Robo-Joey,994062571265073172
0,Awesome! I like c too!,07/07/2022 13:44:05,https://discord.com/channels/994167372090966016/994167372942413906/994599690794451084,Robo-Joey,994062571265073172
0,Poll:,07/07/2022 13:45:34,https://discord.com/channels/994167372090966016/994167372942413906/994600065178030142,Robo-Joey,994062571265073172
0,Poll:,07/07/2022 13:47:48,https://discord.com/channels/994167372090966016/994167372942413906/994600627273474159,Robo-Joey,994062571265073172
0,Poll:,07/07/2022 13:52:59,https://discord.com/channels/994167372090966016/994167372942413906/994601933157449828,Robo-Joey,994062571265073172
0,Awesome! I like 1 too!,07/07/2022 13:54:09,https://discord.com/channels/994167372090966016/994167372942413906/994602227484344370,Robo-Joey,994062571265073172
0,Awesome! I like 0 too!,07/07/2022 13:54:13,https://discord.com/channels/994167372090966016/994167372942413906/994602242579640360,Robo-Joey,994062571265073172
0,Poll:,07/07/2022 14:05:38,https://discord.com/channels/994167372090966016/994167372942413906/994605114952261753,Robo-Joey,994062571265073172
0,Awesome! I like 2 too!,07/07/2022 14:05:42,https://discord.com/channels/994167372090966016/994167372942413906/994605130924171355,Robo-Joey,994062571265073172
0,Awesome! I like 0 too!,07/07/2022 14:05:43,https://discord.com/channels/994167372090966016/994167372942413906/994605137630867589,Robo-Joey,994062571265073172
0,Poll:,07/07/2022 14:07:14,https://discord.com/channels/994167372090966016/994167372942413906/994605520105259120,Robo-Joey,994062571265073172
0,Poll:,07/07/2022 14:08:53,https://discord.com/channels/994167372090966016/994167372942413906/994605935542669373,Robo-Joey,994062571265073172
0,Awesome! I like 2 too!,07/07/2022 14:09:08,https://discord.com/channels/994167372090966016/994167372942413906/994605994632040468,Robo-Joey,994062571265073172
0,Awesome! I like 1 too!,07/07/2022 14:09:11,https://discord.com/channels/994167372090966016/994167372942413906/994606009182081184,Robo-Joey,994062571265073172
0,Poll:,07/07/2022 14:11:23,https://discord.com/channels/994167372090966016/994167372942413906/994606561160867900,Robo-Joey,994062571265073172
0,Awesome! I like c too!,07/07/2022 14:11:25,https://discord.com/channels/994167372090966016/994167372942413906/994606570887450705,Robo-Joey,994062571265073172
0,Awesome! I like a too!,07/07/2022 14:11:28,https://discord.com/channels/994167372090966016/994167372942413906/994606581981384775,Robo-Joey,994062571265073172
0,Awesome! I like b too!,07/07/2022 14:13:39,https://discord.com/channels/994167372090966016/994167372942413906/994607132559298660,Robo-Joey,994062571265073172
0,Awesome! I like c too!,07/07/2022 14:13:42,https://discord.com/channels/994167372090966016/994167372942413906/994607145469349918,Robo-Joey,994062571265073172
0,Poll:,07/07/2022 14:17:24,https://discord.com/channels/994167372090966016/994167372942413906/994608079113035856,Robo-Joey,994062571265073172
0,Awesome! I like b too!,07/07/2022 14:17:28,https://discord.com/channels/994167372090966016/994167372942413906/994608092882931832,Robo-Joey,994062571265073172
0,Awesome! I like a too!,07/07/2022 14:17:30,https://discord.com/channels/994167372090966016/994167372942413906/994608100571086920,Robo-Joey,994062571265073172
0,Poll:,07/07/2022 14:27:16,https://discord.com/channels/994167372090966016/994167372942413906/994610561084031087,Robo-Joey,994062571265073172
0,Awesome! I like 1 2022-07-08 00:27:16.373755 too!,07/07/2022 14:27:23,https://discord.com/channels/994167372090966016/994167372942413906/994610589047472128,Robo-Joey,994062571265073172
0,Awesome! I like 0 2022-07-08 00:27:16.373755 too!,07/07/2022 14:27:26,https://discord.com/channels/994167372090966016/994167372942413906/994610601106100264,Robo-Joey,994062571265073172
0,Poll:,07/07/2022 14:27:50,https://discord.com/channels/994167372090966016/994167372942413906/994610701429641286,Robo-Joey,994062571265073172
0,Awesome! I like 1 2022-07-08 00:27:49.732728 too!,07/07/2022 14:28:15,https://discord.com/channels/994167372090966016/994167372942413906/994610808170479636,Robo-Joey,994062571265073172
0,Awesome! I like 1 2022-07-08 00:27:16.373755 too!,07/07/2022 14:28:21,https://discord.com/channels/994167372090966016/994167372942413906/994610834808520774,Robo-Joey,994062571265073172
0,Poll:,07/07/2022 14:30:04,https://discord.com/channels/994167372090966016/994167372942413906/994611264431075440,Robo-Joey,994062571265073172
0,"Hi, I am a bot written in python by Johannes (Joey) Nicholas <@282428409685213184>. 
Joey takes all responsibility for my actions. 
Contact: johannes.nicholas@utas.edu.au. 
View my source code: https://github.com/JohannesNicholas/RoboJoey",07/07/2022 14:32:21,https://discord.com/channels/994167372090966016/994167372942413906/994611840246087751,Robo-Joey,994062571265073172
0,Poll:,07/07/2022 14:33:00,https://discord.com/channels/994167372090966016/994167372942413906/994612003253526579,Robo-Joey,994062571265073172
0,Poll:,07/07/2022 14:34:40,https://discord.com/channels/994167372090966016/994167372942413906/994612421048152094,Robo-Joey,994062571265073172
0,Awesome! I like 1 too!,07/07/2022 14:34:43,https://discord.com/channels/994167372090966016/994167372942413906/994612433924669440,Robo-Joey,994062571265073172
0,Awesome! I like 0 too!,07/07/2022 14:34:44,https://discord.com/channels/994167372090966016/994167372942413906/994612440283238481,Robo-Joey,994062571265073172
0,Poll:,07/07/2022 14:34:55,https://discord.com/channels/994167372090966016/994167372942413906/994612485376188598,Robo-Joey,994062571265073172
0,Awesome! I like 1 too!,07/07/2022 14:35:29,https://discord.com/channels/994167372090966016/994167372942413906/994612629270167594,Robo-Joey,994062571265073172
0,Awesome! I like 1 too!,07/07/2022 14:35:35,https://discord.com/channels/994167372090966016/994167372942413906/994612653186097223,Robo-Joey,994062571265073172
0,Awesome! I like 0 too!,07/07/2022 14:37:01,https://discord.com/channels/994167372090966016/994167372942413906/994613011815874672,Robo-Joey,994062571265073172
0,Poll:,07/07/2022 14:38:39,https://discord.com/channels/994167372090966016/994167372942413906/994613423910424596,Robo-Joey,994062571265073172
0,Awesome! I like 1 too!,07/07/2022 14:38:43,https://discord.com/channels/994167372090966016/994167372942413906/994613443506208808,Robo-Joey,994062571265073172
0,Awesome! I like 2 too!,07/07/2022 14:38:49,https://discord.com/channels/994167372090966016/994167372942413906/994613468269391953,Robo-Joey,994062571265073172
0,Poll:,07/07/2022 14:39:16,https://discord.com/channels/994167372090966016/994167372942413906/994613578172731402,Robo-Joey,994062571265073172
0,Awesome! I like 1 too!,07/07/2022 14:39:21,https://discord.com/channels/994167372090966016/994167372942413906/994613601358856253,Robo-Joey,994062571265073172
0,Awesome! I like 0 too!,07/07/2022 14:39:23,https://discord.com/channels/994167372090966016/994167372942413906/994613607285403762,Robo-Joey,994062571265073172
497877,<:python:994613676545933312>,07/07/2022 14:39:51,https://discord.com/channels/994167372090966016/994167372942413906/994613728832127046,Joey Nic,282428409685213184
0,Poll:,07/07/2022 14:40:17,https://discord.com/channels/994167372090966016/994167372942413906/994613834583134289,Robo-Joey,994062571265073172
0,Awesome! I like 0 too!,07/07/2022 14:40:21,https://discord.com/channels/994167372090966016/994167372942413906/994613854665449542,Robo-Joey,994062571265073172
0,Awesome! I like 1 too!,07/07/2022 14:40:26,https://discord.com/channels/994167372090966016/994167372942413906/994613871518175374,Robo-Joey,994062571265073172
0,Poll:,07/07/2022 14:43:02,https://discord.com/channels/994167372090966016/994167372942413906/994614529482821713,Robo-Joey,994062571265073172
0,Awesome! I like 1 too!,07/07/2022 14:43:09,https://discord.com/channels/994167372090966016/994167372942413906/994614557148446832,Robo-Joey,994062571265073172
0,Awesome! I like 1 too!,07/07/2022 15:03:30,https://discord.com/channels/994167372090966016/994167372942413906/994615530772254840,Robo-Joey,994062571265073172
0,Awesome! I like 1 too!,07/07/2022 14:47:05,https://discord.com/channels/994167372090966016/994167372942413906/994615548526731294,Robo-Joey,994062571265073172
0,Awesome! I like 0 too!,07/07/2022 14:47:59,https://discord.com/channels/994167372090966016/994167372942413906/994615774100603000,Robo-Joey,994062571265073172
0,Awesome! I like 0 too!,07/07/2022 14:48:04,https://discord.com/channels/994167372090966016/994167372942413906/994615795084709968,Robo-Joey,994062571265073172
0,Awesome! I like 1 too!,07/07/2022 15:18:38,https://discord.com/channels/994167372090966016/994167372942413906/994623477413855365,Robo-Joey,994062571265073172
0,Do you agree?,07/07/2022 15:24:50,https://discord.com/channels/994167372090966016/994167372942413906/994625049011159110,Robo-Joey,994062571265073172
0,Do you agree?,07/07/2022 15:25:32,https://discord.com/channels/994167372090966016/994167372942413906/994625223263518845,Robo-Joey,994062571265073172
0,Do you agree?,07/07/2022 15:27:28,https://discord.com/channels/994167372090966016/994167372942413906/994625709978947665,Robo-Joey,994062571265073172
0,Results:,07/07/2022 15:27:28,https://discord.com/channels/994167372090966016/994167372942413906/994625711954481262,Robo-Joey,994062571265073172
0,Do you agree?,07/07/2022 15:45:21,https://discord.com/channels/994167372090966016/994167372942413906/994630211507339285,Robo-Joey,994062571265073172
0,Do you agree?,07/07/2022 15:45:42,https://discord.com/channels/994167372090966016/994167372942413906/994630297784164373,Robo-Joey,994062571265073172
0,Results:,07/07/2022 15:45:42,https://discord.com/channels/994167372090966016/994167372942413906/994630299080196156,Robo-Joey,994062571265073172
0,Do you agree?,07/07/2022 15:46:52,https://discord.com/channels/994167372090966016/994167372942413906/994630590630477885,Robo-Joey,994062571265073172
0,Do you agree?,07/07/2022 15:48:17,https://discord.com/channels/994167372090966016/994167372942413906/994630949277020180,Robo-Joey,994062571265073172
0,Do you agree?,07/07/2022 15:49:52,https://discord.com/channels/994167372090966016/994167372942413906/994631347287101441,Robo-Joey,994062571265073172
0,Do you agree?,07/07/2022 15:51:23,https://discord.com/channels/994167372090966016/994167372942413906/994631730185113721,Robo-Joey,994062571265073172
0,Do you agree?,07/07/2022 15:52:04,https://discord.com/channels/994167372090966016/994167372942413906/994631902533259374,Robo-Joey,994062571265073172
0,Results:,07/07/2022 15:52:05,https://discord.com/channels/994167372090966016/994167372942413906/994631904273895454,Robo-Joey,994062571265073172
0,Do you agree?,07/07/2022 15:52:21,https://discord.com/channels/994167372090966016/994167372942413906/994631973320528013,Robo-Joey,994062571265073172
0,Results:,07/07/2022 15:52:22,https://discord.com/channels/994167372090966016/994167372942413906/994631975027613737,Robo-Joey,994062571265073172
0,Do you agree?,07/07/2022 15:54:08,https://discord.com/channels/994167372090966016/994167372942413906/994632422769578114,Robo-Joey,994062571265073172
0,Do you agree?,07/07/2022 15:54:47,https://discord.com/channels/994167372090966016/994167372942413906/994632583226863676,Robo-Joey,994062571265073172
0,Do you agree?,08/07/2022 00:50:34,https://discord.com/channels/994167372090966016/994167372942413906/994767418247368744,Robo-Joey,994062571265073172
0,Results:,08/07/2022 00:50:34,https://discord.com/channels/994167372090966016/994167372942413906/994767419606310942,Robo-Joey,994062571265073172
0,Do you agree?,08/07/2022 00:51:18,https://discord.com/channels/994167372090966016/994167372942413906/994767601290985513,Robo-Joey,994062571265073172
0,Results:,08/07/2022 00:51:18,https://discord.com/channels/994167372090966016/994167372942413906/994767602633166929,Robo-Joey,994062571265073172
0,Do you agree?,08/07/2022 00:54:36,https://discord.com/channels/994167372090966016/994167372942413906/994768434644648036,Robo-Joey,994062571265073172
0,Results:,08/07/2022 00:54:37,https://discord.com/channels/994167372090966016/994167372942413906/994768436100075602,Robo-Joey,994062571265073172
0,Do you agree?,08/07/2022 00:54:46,https://discord.com/channels/994167372090966016/994167372942413906/994768473559404674,Robo-Joey,994062571265073172
0,Results:,08/07/2022 00:54:46,https://discord.com/channels/994167372090966016/994167372942413906/994768475073548289,Robo-Joey,994062571265073172
0,Do you agree?,08/07/2022 00:56:59,https://discord.com/channels/994167372090966016/994167372942413906/994769035268993054,Robo-Joey,994062571265073172
0,Results:,08/07/2022 00:57:00,https://discord.com/channels/994167372090966016/994167372942413906/994769039664631878,Robo-Joey,994062571265073172
0,Do you agree?,08/07/2022 00:58:16,https://discord.com/channels/994167372090966016/994167372942413906/994769356573651015,Robo-Joey,994062571265073172
0,Results:,08/07/2022 00:58:16,https://discord.com/channels/994167372090966016/994167372942413906/994769357957775430,Robo-Joey,994062571265073172
0,Do you agree?,08/07/2022 00:58:58,https://discord.com/channels/994167372090966016/994167372942413906/994769534550540391,Robo-Joey,994062571265073172
0,Results:,08/07/2022 00:58:59,https://discord.com/channels/994167372090966016/994167372942413906/994769536463151165,Robo-Joey,994062571265073172
0,Do you agree?,08/07/2022 01:00:07,https://discord.com/channels/994167372090966016/994167372942413906/994769823399686305,Robo-Joey,994062571265073172
0,Results:,08/07/2022 01:00:08,https://discord.com/channels/994167372090966016/994167372942413906/994769826218250241,Robo-Joey,994062571265073172
0,Do you agree?,08/07/2022 01:03:32,https://discord.com/channels/994167372090966016/994167372942413906/994770681323593739,Robo-Joey,994062571265073172
0,Results:,08/07/2022 01:03:32,https://discord.com/channels/994167372090966016/994167372942413906/994770683231993936,Robo-Joey,994062571265073172
0,Do you agree?,08/07/2022 01:04:09,https://discord.com/channels/994167372090966016/994167372942413906/994770836407984169,Robo-Joey,994062571265073172
0,Results:,08/07/2022 01:04:09,https://discord.com/channels/994167372090966016/994167372942413906/994770838266052628,Robo-Joey,994062571265073172
0,"a,b,c",08/07/2022 01:04:59,https://discord.com/channels/994167372090966016/994167372942413906/994771047347916911,Robo-Joey,994062571265073172
0,Results:,08/07/2022 01:04:59,https://discord.com/channels/994167372090966016/994167372942413906/994771048706879518,Robo-Joey,994062571265073172
0,Hello workd!!!,08/07/2022 02:21:43,https://discord.com/channels/994167372090966016/994167372942413906/994790358636580925,Robo-Joey,994062571265073172
0,Hello,08/07/2022 02:24:29,https://discord.com/channels/994167372090966016/994167372942413906/994791054459015188,Robo-Joey,994062571265073172
0,What's up my dudes!???,08/07/2022 02:24:57,https://discord.com/channels/994167372090966016/994167372942413906/994791169580073040,Robo-Joey,994062571265073172
0,Do you agree?,08/07/2022 02:25:25,https://discord.com/channels/994167372090966016/994167372942413906/994791286471131137,Robo-Joey,994062571265073172
0,Results:,08/07/2022 02:25:25,https://discord.com/channels/994167372090966016/994167372942413906/994791288115298324,Robo-Joey,994062571265073172
0,Do you agree?,08/07/2022 04:39:48,https://discord.com/channels/994167372090966016/994167372942413906/994825107778326650,Robo-Joey,994062571265073172
0,Results:,08/07/2022 04:39:48,https://discord.com/channels/994167372090966016/994167372942413906/994825109158248448,Robo-Joey,994062571265073172
0,Do you agree?,08/07/2022 04:41:47,https://discord.com/channels/994167372090966016/994167372942413906/994825606845972570,Robo-Joey,994062571265073172
0,Results:,08/07/2022 04:41:47,https://discord.com/channels/994167372090966016/994167372942413906/994825608196526201,Robo-Joey,994062571265073172
0,Do you agree?,08/07/2022 04:44:52,https://discord.com/channels/994167372090966016/994167372942413906/994826381181591633,Robo-Joey,994062571265073172
0,Results:,08/07/2022 04:44:52,https://discord.com/channels/994167372090966016/994167372942413906/994826382687346802,Robo-Joey,994062571265073172
0,Do you agree?,08/07/2022 04:46:57,https://discord.com/channels/994167372090966016/994167372942413906/994826906245537844,Robo-Joey,994062571265073172
0,Results:,08/07/2022 04:46:57,https://discord.com/channels/994167372090966016/994167372942413906/994826908074258443,Robo-Joey,994062571265073172
0,Do you agree?,08/07/2022 04:56:29,https://discord.com/channels/994167372090966016/994167372942413906/994829306381471765,Robo-Joey,994062571265073172
0,Results:,08/07/2022 04:56:30,https://discord.com/channels/994167372090966016/994167372942413906/994829308252127322,Robo-Joey,994062571265073172
